Date,State,Confirmed
10-03-2020,Jammu and Kashmir,1
10-03-2020,Karnataka,4
10-03-2020,Kerala,17
10-03-2020,Ladakh,2
10-03-2020,Maharashtra,5
10-03-2020,Punjab,1
10-03-2020,Rajasthan,3
10-03-2020,Telangana,1
10-03-2020,Tamil Nadu,1
10-03-2020,India,63
10-03-2020,Uttar Pradesh,10
11-03-2020,Delhi,5
11-03-2020,Haryana,14
11-03-2020,Jammu and Kashmir,1
11-03-2020,Karnataka,4
11-03-2020,Kerala,17
11-03-2020,Ladakh,3
11-03-2020,Maharashtra,11
11-03-2020,Punjab,1
11-03-2020,Rajasthan,3
11-03-2020,Telangana,1
11-03-2020,Tamil Nadu,1
11-03-2020,India,71
11-03-2020,Uttar Pradesh,10
12-03-2020,Andhra Pradesh,1
12-03-2020,Delhi,6
12-03-2020,Haryana,14
12-03-2020,Jammu and Kashmir,1
12-03-2020,Karnataka,5
12-03-2020,Kerala,19
12-03-2020,Ladakh,3
12-03-2020,Maharashtra,14
12-03-2020,Punjab,1
12-03-2020,Rajasthan,3
12-03-2020,Telangana,1
12-03-2020,Tamil Nadu,1
12-03-2020,India,81
12-03-2020,Uttar Pradesh,12
13-03-2020,Andhra Pradesh,1
13-03-2020,Delhi,7
13-03-2020,Haryana,14
13-03-2020,Jammu and Kashmir,2
13-03-2020,Karnataka,6
13-03-2020,Kerala,22
13-03-2020,Ladakh,3
13-03-2020,Maharashtra,17
13-03-2020,Punjab,1
13-03-2020,Rajasthan,3
13-03-2020,Telangana,1
13-03-2020,Tamil Nadu,1
13-03-2020,India,91
13-03-2020,Uttar Pradesh,13
14-03-2020,Andhra Pradesh,1
14-03-2020,Delhi,7
14-03-2020,Himachal Pradesh,0
14-03-2020,Haryana,14
14-03-2020,Jammu and Kashmir,2
14-03-2020,Karnataka,6
14-03-2020,Kerala,22
14-03-2020,Ladakh,3
14-03-2020,Maharashtra,26
14-03-2020,Punjab,1
14-03-2020,Rajasthan,4
14-03-2020,Telangana,2
14-03-2020,Tamil Nadu,1
14-03-2020,India,102
14-03-2020,Uttar Pradesh,13
15-03-2020,Andhra Pradesh,1
15-03-2020,Delhi,7
15-03-2020,Himachal Pradesh,0
15-03-2020,Haryana,14
15-03-2020,Jammu and Kashmir,2
15-03-2020,Karnataka,6
15-03-2020,Kerala,24
15-03-2020,Ladakh,3
15-03-2020,Maharashtra,32
15-03-2020,Punjab,1
15-03-2020,Rajasthan,4
15-03-2020,Telangana,3
15-03-2020,Tamil Nadu,1
15-03-2020,India,112
15-03-2020,Uttar Pradesh,13
15-03-2020,Uttarakhand,1
16-03-2020,Andhra Pradesh,1
16-03-2020,Delhi,7
16-03-2020,Himachal Pradesh,0
16-03-2020,Haryana,14
16-03-2020,Jammu and Kashmir,3
16-03-2020,Karnataka,7
16-03-2020,Kerala,27
16-03-2020,Ladakh,3
16-03-2020,Maharashtra,39
16-03-2020,Odisha,1
16-03-2020,Punjab,1
16-03-2020,Rajasthan,4
16-03-2020,Telangana,4
16-03-2020,Tamil Nadu,1
16-03-2020,India,126
16-03-2020,Uttar Pradesh,13
16-03-2020,Uttarakhand,1
17-03-2020,Andhra Pradesh,1
17-03-2020,Delhi,10
17-03-2020,Himachal Pradesh,0
17-03-2020,Haryana,15
17-03-2020,Jammu and Kashmir,3
17-03-2020,Karnataka,11
17-03-2020,Kerala,27
17-03-2020,Ladakh,8
17-03-2020,Maharashtra,41
17-03-2020,Odisha,1
17-03-2020,Punjab,1
17-03-2020,Puducherry,1
17-03-2020,Rajasthan,4
17-03-2020,Telangana,5
17-03-2020,Tamil Nadu,1
17-03-2020,India,146
17-03-2020,Uttar Pradesh,15
17-03-2020,Uttarakhand,1
17-03-2020,West Bengal,1
18-03-2020,Andhra Pradesh,1
18-03-2020,Delhi,11
18-03-2020,Himachal Pradesh,0
18-03-2020,Haryana,17
18-03-2020,Jammu and Kashmir,4
18-03-2020,Karnataka,14
18-03-2020,Kerala,27
18-03-2020,Ladakh,8
18-03-2020,Maharashtra,45
18-03-2020,Odisha,1
18-03-2020,Punjab,1
18-03-2020,Puducherry,1
18-03-2020,Rajasthan,7
18-03-2020,Telangana,13
18-03-2020,Tamil Nadu,2
18-03-2020,India,171
18-03-2020,Uttar Pradesh,17
18-03-2020,Uttarakhand,1
18-03-2020,West Bengal,1
19-03-2020,Andhra Pradesh,3
19-03-2020,Chandigarh,1
19-03-2020,Chhattisgarh,1
19-03-2020,Delhi,14
19-03-2020,Gujarat,2
19-03-2020,Himachal Pradesh,0
19-03-2020,Haryana,17
19-03-2020,Jammu and Kashmir,4
19-03-2020,Karnataka,15
19-03-2020,Kerala,28
19-03-2020,Ladakh,8
19-03-2020,Maharashtra,48
19-03-2020,Odisha,2
19-03-2020,Punjab,2
19-03-2020,Puducherry,1
19-03-2020,Rajasthan,9
19-03-2020,Telangana,16
19-03-2020,Tamil Nadu,3
19-03-2020,India,198
19-03-2020,Uttar Pradesh,20
19-03-2020,Uttarakhand,3
19-03-2020,West Bengal,1
20-03-2020,Andhra Pradesh,3
20-03-2020,Chandigarh,5
20-03-2020,Chhattisgarh,1
20-03-2020,Delhi,20
20-03-2020,Gujarat,7
20-03-2020,Himachal Pradesh,2
20-03-2020,Haryana,19
20-03-2020,Jammu and Kashmir,4
20-03-2020,Karnataka,15
20-03-2020,Kerala,40
20-03-2020,Ladakh,10
20-03-2020,Maharashtra,52
20-03-2020,Madhya Pradesh,4
20-03-2020,Odisha,2
20-03-2020,Punjab,3
20-03-2020,Puducherry,1
20-03-2020,Rajasthan,17
20-03-2020,Telangana,19
20-03-2020,Tamil Nadu,3
20-03-2020,India,256
20-03-2020,Uttar Pradesh,24
20-03-2020,Uttarakhand,3
20-03-2020,West Bengal,2
21-03-2020,Andhra Pradesh,5
21-03-2020,Chandigarh,5
21-03-2020,Chhattisgarh,1
21-03-2020,Delhi,27
21-03-2020,Gujarat,14
21-03-2020,Himachal Pradesh,2
21-03-2020,Haryana,21
21-03-2020,Jammu and Kashmir,4
21-03-2020,Karnataka,20
21-03-2020,Kerala,52
21-03-2020,Ladakh,13
21-03-2020,Maharashtra,64
21-03-2020,Madhya Pradesh,4
21-03-2020,Odisha,2
21-03-2020,Punjab,13
21-03-2020,Puducherry,1
21-03-2020,Rajasthan,24
21-03-2020,Telangana,21
21-03-2020,Tamil Nadu,6
21-03-2020,India,334
21-03-2020,Uttar Pradesh,28
21-03-2020,Uttarakhand,3
21-03-2020,West Bengal,4
22-03-2020,Andhra Pradesh,6
22-03-2020,Bihar,2
22-03-2020,Chandigarh,6
22-03-2020,Chhattisgarh,1
22-03-2020,Delhi,28
22-03-2020,Gujarat,18
22-03-2020,Himachal Pradesh,2
22-03-2020,Haryana,21
22-03-2020,Jammu and Kashmir,4
22-03-2020,Karnataka,26
22-03-2020,Kerala,67
22-03-2020,Ladakh,13
22-03-2020,Maharashtra,74
22-03-2020,Madhya Pradesh,6
22-03-2020,Odisha,2
22-03-2020,Punjab,21
22-03-2020,Puducherry,1
22-03-2020,Rajasthan,29
22-03-2020,Telangana,27
22-03-2020,Tamil Nadu,9
22-03-2020,India,403
22-03-2020,Uttar Pradesh,30
22-03-2020,Uttarakhand,3
22-03-2020,West Bengal,7
23-03-2020,Andhra Pradesh,7
23-03-2020,Bihar,3
23-03-2020,Chandigarh,7
23-03-2020,Chhattisgarh,1
23-03-2020,Delhi,30
23-03-2020,Gujarat,30
23-03-2020,Himachal Pradesh,3
23-03-2020,Haryana,28
23-03-2020,Jammu and Kashmir,4
23-03-2020,Karnataka,33
23-03-2020,Kerala,95
23-03-2020,Ladakh,13
23-03-2020,Maharashtra,89
23-03-2020,Madhya Pradesh,6
23-03-2020,Odisha,2
23-03-2020,Punjab,23
23-03-2020,Puducherry,1
23-03-2020,Rajasthan,32
23-03-2020,Telangana,33
23-03-2020,Tamil Nadu,12
23-03-2020,India,497
23-03-2020,Uttar Pradesh,34
23-03-2020,Uttarakhand,4
23-03-2020,West Bengal,7
24-03-2020,Andhra Pradesh,8
24-03-2020,Bihar,3
24-03-2020,Chandigarh,7
24-03-2020,Chhattisgarh,1
24-03-2020,Delhi,30
24-03-2020,Gujarat,36
24-03-2020,Himachal Pradesh,3
24-03-2020,Haryana,30
24-03-2020,Jammu and Kashmir,6
24-03-2020,Karnataka,41
24-03-2020,Kerala,109
24-03-2020,Ladakh,13
24-03-2020,Maharashtra,107
24-03-2020,Manipur,1
24-03-2020,Madhya Pradesh,7
24-03-2020,Odisha,2
24-03-2020,Punjab,29
24-03-2020,Puducherry,1
24-03-2020,Rajasthan,32
24-03-2020,Telangana,39
24-03-2020,Tamil Nadu,18
24-03-2020,India,571
24-03-2020,Uttar Pradesh,35
24-03-2020,Uttarakhand,4
24-03-2020,West Bengal,9
25-03-2020,Andhra Pradesh,10
25-03-2020,Bihar,4
25-03-2020,Chandigarh,7
25-03-2020,Chhattisgarh,3
25-03-2020,Delhi,35
25-03-2020,Goa,3
25-03-2020,Gujarat,38
25-03-2020,Himachal Pradesh,3
25-03-2020,Haryana,31
25-03-2020,Jammu and Kashmir,11
25-03-2020,Karnataka,51
25-03-2020,Kerala,118
25-03-2020,Ladakh,13
25-03-2020,Maharashtra,122
25-03-2020,Manipur,1
25-03-2020,Madhya Pradesh,15
25-03-2020,Mizoram,1
25-03-2020,Odisha,2
25-03-2020,Punjab,31
25-03-2020,Puducherry,1
25-03-2020,Rajasthan,38
25-03-2020,Telangana,41
25-03-2020,Tamil Nadu,26
25-03-2020,India,657
25-03-2020,Uttar Pradesh,38
25-03-2020,Uttarakhand,5
25-03-2020,West Bengal,9
26-03-2020,Andaman and Nicobar Islands,1
26-03-2020,Andhra Pradesh,11
26-03-2020,Bihar,7
26-03-2020,Chandigarh,7
26-03-2020,Chhattisgarh,6
26-03-2020,Delhi,39
26-03-2020,Goa,3
26-03-2020,Gujarat,44
26-03-2020,Himachal Pradesh,3
26-03-2020,Haryana,32
26-03-2020,Jammu and Kashmir,14
26-03-2020,Karnataka,55
26-03-2020,Kerala,137
26-03-2020,Ladakh,13
26-03-2020,Maharashtra,125
26-03-2020,Manipur,1
26-03-2020,Madhya Pradesh,20
26-03-2020,Mizoram,1
26-03-2020,Odisha,3
26-03-2020,Punjab,33
26-03-2020,Puducherry,1
26-03-2020,Rajasthan,43
26-03-2020,Telangana,45
26-03-2020,Tamil Nadu,29
26-03-2020,India,730
26-03-2020,Uttar Pradesh,42
26-03-2020,Uttarakhand,5
26-03-2020,West Bengal,10
27-03-2020,Andaman and Nicobar Islands,6
27-03-2020,Andhra Pradesh,13
27-03-2020,Bihar,9
27-03-2020,Chandigarh,8
27-03-2020,Chhattisgarh,6
27-03-2020,Delhi,40
27-03-2020,Goa,3
27-03-2020,Gujarat,47
27-03-2020,Himachal Pradesh,3
27-03-2020,Haryana,33
27-03-2020,Jammu and Kashmir,20
27-03-2020,Karnataka,64
27-03-2020,Kerala,176
27-03-2020,Ladakh,13
27-03-2020,Maharashtra,153
27-03-2020,Manipur,1
27-03-2020,Madhya Pradesh,29
27-03-2020,Mizoram,1
27-03-2020,Odisha,3
27-03-2020,Punjab,38
27-03-2020,Puducherry,1
27-03-2020,Rajasthan,50
27-03-2020,Telangana,59
27-03-2020,Tamil Nadu,38
27-03-2020,India,883
27-03-2020,Uttar Pradesh,49
27-03-2020,Uttarakhand,5
27-03-2020,West Bengal,15
28-03-2020,Andaman and Nicobar Islands,9
28-03-2020,Andhra Pradesh,19
28-03-2020,Bihar,11
28-03-2020,Chandigarh,8
28-03-2020,Chhattisgarh,7
28-03-2020,Delhi,49
28-03-2020,Goa,3
28-03-2020,Gujarat,55
28-03-2020,Himachal Pradesh,3
28-03-2020,Haryana,35
28-03-2020,Jammu and Kashmir,33
28-03-2020,Karnataka,76
28-03-2020,Kerala,182
28-03-2020,Ladakh,13
28-03-2020,Maharashtra,181
28-03-2020,Manipur,1
28-03-2020,Madhya Pradesh,39
28-03-2020,Mizoram,1
28-03-2020,Odisha,3
28-03-2020,Punjab,38
28-03-2020,Puducherry,1
28-03-2020,Rajasthan,54
28-03-2020,Telangana,67
28-03-2020,Tamil Nadu,42
28-03-2020,India,1019
28-03-2020,Uttar Pradesh,65
28-03-2020,Uttarakhand,6
28-03-2020,West Bengal,18
29-03-2020,Andaman and Nicobar Islands,9
29-03-2020,Andhra Pradesh,21
29-03-2020,Bihar,15
29-03-2020,Chandigarh,8
29-03-2020,Chhattisgarh,7
29-03-2020,Delhi,72
29-03-2020,Goa,5
29-03-2020,Gujarat,63
29-03-2020,Himachal Pradesh,3
29-03-2020,Haryana,35
29-03-2020,Jammu and Kashmir,38
29-03-2020,Karnataka,83
29-03-2020,Kerala,202
29-03-2020,Ladakh,13
29-03-2020,Maharashtra,203
29-03-2020,Manipur,1
29-03-2020,Madhya Pradesh,39
29-03-2020,Mizoram,1
29-03-2020,Odisha,3
29-03-2020,Punjab,38
29-03-2020,Puducherry,1
29-03-2020,Rajasthan,59
29-03-2020,Telangana,70
29-03-2020,Tamil Nadu,50
29-03-2020,India,1139
29-03-2020,Uttar Pradesh,72
29-03-2020,Uttarakhand,7
29-03-2020,West Bengal,21
30-03-2020,Andaman and Nicobar Islands,10
30-03-2020,Andhra Pradesh,23
30-03-2020,Bihar,15
30-03-2020,Chandigarh,13
30-03-2020,Chhattisgarh,8
30-03-2020,Delhi,97
30-03-2020,Goa,5
30-03-2020,Gujarat,70
30-03-2020,Himachal Pradesh,3
30-03-2020,Haryana,36
30-03-2020,Jammu and Kashmir,49
30-03-2020,Karnataka,88
30-03-2020,Kerala,234
30-03-2020,Ladakh,13
30-03-2020,Maharashtra,220
30-03-2020,Manipur,1
30-03-2020,Madhya Pradesh,47
30-03-2020,Mizoram,1
30-03-2020,Odisha,3
30-03-2020,Punjab,41
30-03-2020,Puducherry,1
30-03-2020,Rajasthan,79
30-03-2020,Telangana,77
30-03-2020,Tamil Nadu,67
30-03-2020,India,1326
30-03-2020,Uttar Pradesh,96
30-03-2020,Uttarakhand,7
30-03-2020,West Bengal,22
31-03-2020,Andaman and Nicobar Islands,10
31-03-2020,Andhra Pradesh,44
31-03-2020,Assam,1
31-03-2020,Bihar,21
31-03-2020,Chandigarh,15
31-03-2020,Chhattisgarh,9
31-03-2020,Delhi,120
31-03-2020,Goa,5
31-03-2020,Gujarat,74
31-03-2020,Himachal Pradesh,3
31-03-2020,Haryana,43
31-03-2020,Jharkhand,1
31-03-2020,Jammu and Kashmir,55
31-03-2020,Karnataka,101
31-03-2020,Kerala,241
31-03-2020,Ladakh,13
31-03-2020,Maharashtra,302
31-03-2020,Manipur,1
31-03-2020,Madhya Pradesh,66
31-03-2020,Mizoram,1
31-03-2020,Odisha,4
31-03-2020,Punjab,42
31-03-2020,Puducherry,1
31-03-2020,Rajasthan,93
31-03-2020,Telangana,97
31-03-2020,Tamil Nadu,124
31-03-2020,India,1635
31-03-2020,Uttar Pradesh,104
31-03-2020,Uttarakhand,7
31-03-2020,West Bengal,37
01-04-2020,Andaman and Nicobar Islands,10
01-04-2020,Andhra Pradesh,111
01-04-2020,Assam,16
01-04-2020,Bihar,24
01-04-2020,Chandigarh,17
01-04-2020,Chhattisgarh,9
01-04-2020,Delhi,152
01-04-2020,Goa,5
01-04-2020,Gujarat,87
01-04-2020,Himachal Pradesh,3
01-04-2020,Haryana,43
01-04-2020,Jharkhand,1
01-04-2020,Jammu and Kashmir,62
01-04-2020,Karnataka,110
01-04-2020,Kerala,265
01-04-2020,Ladakh,13
01-04-2020,Maharashtra,335
01-04-2020,Manipur,1
01-04-2020,Madhya Pradesh,98
01-04-2020,Mizoram,1
01-04-2020,Odisha,5
01-04-2020,Punjab,46
01-04-2020,Puducherry,3
01-04-2020,Rajasthan,120
01-04-2020,Telangana,127
01-04-2020,Tamil Nadu,234
01-04-2020,India,2059
01-04-2020,Uttar Pradesh,117
01-04-2020,Uttarakhand,7
01-04-2020,West Bengal,37
02-04-2020,Andaman and Nicobar Islands,10
02-04-2020,Andhra Pradesh,149
02-04-2020,Arunachal Pradesh,1
02-04-2020,Assam,16
02-04-2020,Bihar,29
02-04-2020,Chandigarh,18
02-04-2020,Chhattisgarh,9
02-04-2020,Delhi,293
02-04-2020,Goa,5
02-04-2020,Gujarat,88
02-04-2020,Himachal Pradesh,6
02-04-2020,Haryana,49
02-04-2020,Jharkhand,2
02-04-2020,Jammu and Kashmir,70
02-04-2020,Karnataka,124
02-04-2020,Kerala,286
02-04-2020,Ladakh,13
02-04-2020,Maharashtra,423
02-04-2020,Manipur,2
02-04-2020,Madhya Pradesh,107
02-04-2020,Mizoram,1
02-04-2020,Odisha,5
02-04-2020,Punjab,47
02-04-2020,Puducherry,5
02-04-2020,Rajasthan,133
02-04-2020,Telangana,154
02-04-2020,Tamil Nadu,309
02-04-2020,India,2545
02-04-2020,Uttar Pradesh,128
02-04-2020,Uttarakhand,10
02-04-2020,West Bengal,53
03-04-2020,Andaman and Nicobar Islands,10
03-04-2020,Andhra Pradesh,164
03-04-2020,Arunachal Pradesh,1
03-04-2020,Assam,23
03-04-2020,Bihar,31
03-04-2020,Chandigarh,18
03-04-2020,Chhattisgarh,9
03-04-2020,Delhi,386
03-04-2020,Goa,6
03-04-2020,Gujarat,95
03-04-2020,Himachal Pradesh,6
03-04-2020,Haryana,58
03-04-2020,Jharkhand,2
03-04-2020,Jammu and Kashmir,75
03-04-2020,Karnataka,128
03-04-2020,Kerala,295
03-04-2020,Ladakh,14
03-04-2020,Maharashtra,487
03-04-2020,Manipur,2
03-04-2020,Madhya Pradesh,154
03-04-2020,Mizoram,1
03-04-2020,Odisha,20
03-04-2020,Punjab,53
03-04-2020,Puducherry,5
03-04-2020,Rajasthan,179
03-04-2020,Telangana,229
03-04-2020,Tamil Nadu,411
03-04-2020,India,3105
03-04-2020,Uttar Pradesh,174
03-04-2020,Uttarakhand,16
03-04-2020,West Bengal,53
04-04-2020,Andaman and Nicobar Islands,10
04-04-2020,Andhra Pradesh,192
04-04-2020,Arunachal Pradesh,1
04-04-2020,Assam,26
04-04-2020,Bihar,32
04-04-2020,Chandigarh,18
04-04-2020,Chhattisgarh,10
04-04-2020,Delhi,445
04-04-2020,Goa,7
04-04-2020,Gujarat,108
04-04-2020,Himachal Pradesh,13
04-04-2020,Haryana,84
04-04-2020,Jharkhand,2
04-04-2020,Jammu and Kashmir,92
04-04-2020,Karnataka,144
04-04-2020,Kerala,306
04-04-2020,Ladakh,14
04-04-2020,Maharashtra,635
04-04-2020,Manipur,2
04-04-2020,Madhya Pradesh,179
04-04-2020,Mizoram,1
04-04-2020,Odisha,21
04-04-2020,Punjab,65
04-04-2020,Puducherry,5
04-04-2020,Rajasthan,206
04-04-2020,Telangana,272
04-04-2020,Tamil Nadu,485
04-04-2020,India,3684
04-04-2020,Uttar Pradesh,234
04-04-2020,Uttarakhand,22
04-04-2020,West Bengal,53
05-04-2020,Andaman and Nicobar Islands,10
05-04-2020,Andhra Pradesh,256
05-04-2020,Arunachal Pradesh,1
05-04-2020,Assam,26
05-04-2020,Bihar,32
05-04-2020,Chandigarh,18
05-04-2020,Chhattisgarh,10
05-04-2020,Delhi,503
05-04-2020,Goa,7
05-04-2020,Gujarat,128
05-04-2020,Himachal Pradesh,14
05-04-2020,Haryana,90
05-04-2020,Jharkhand,3
05-04-2020,Jammu and Kashmir,106
05-04-2020,Karnataka,151
05-04-2020,Kerala,314
05-04-2020,Ladakh,14
05-04-2020,Maharashtra,747
05-04-2020,Manipur,2
05-04-2020,Madhya Pradesh,193
05-04-2020,Mizoram,1
05-04-2020,Odisha,39
05-04-2020,Punjab,68
05-04-2020,Puducherry,5
05-04-2020,Rajasthan,266
05-04-2020,Telangana,334
05-04-2020,Tamil Nadu,571
05-04-2020,India,4293
05-04-2020,Uttar Pradesh,278
05-04-2020,Uttarakhand,26
05-04-2020,West Bengal,80
06-04-2020,Andaman and Nicobar Islands,10
06-04-2020,Andhra Pradesh,303
06-04-2020,Arunachal Pradesh,1
06-04-2020,Assam,26
06-04-2020,Bihar,32
06-04-2020,Chandigarh,18
06-04-2020,Chhattisgarh,10
06-04-2020,Delhi,525
06-04-2020,Goa,7
06-04-2020,Gujarat,146
06-04-2020,Himachal Pradesh,18
06-04-2020,Haryana,110
06-04-2020,Jharkhand,4
06-04-2020,Jammu and Kashmir,109
06-04-2020,Karnataka,163
06-04-2020,Kerala,327
06-04-2020,Ladakh,14
06-04-2020,Maharashtra,868
06-04-2020,Manipur,2
06-04-2020,Madhya Pradesh,256
06-04-2020,Mizoram,1
06-04-2020,Nagaland,0
06-04-2020,Odisha,40
06-04-2020,Punjab,79
06-04-2020,Puducherry,5
06-04-2020,Rajasthan,301
06-04-2020,Telangana,364
06-04-2020,Tamil Nadu,621
06-04-2020,Tripura,1
06-04-2020,India,4777
06-04-2020,Uttar Pradesh,305
06-04-2020,Uttarakhand,31
06-04-2020,West Bengal,80
07-04-2020,Andaman and Nicobar Islands,10
07-04-2020,Andhra Pradesh,314
07-04-2020,Arunachal Pradesh,1
07-04-2020,Assam,28
07-04-2020,Bihar,38
07-04-2020,Chandigarh,18
07-04-2020,Chhattisgarh,10
07-04-2020,Delhi,576
07-04-2020,Goa,7
07-04-2020,Gujarat,175
07-04-2020,Himachal Pradesh,27
07-04-2020,Haryana,143
07-04-2020,Jharkhand,4
07-04-2020,Jammu and Kashmir,125
07-04-2020,Karnataka,175
07-04-2020,Kerala,336
07-04-2020,Ladakh,14
07-04-2020,Maharashtra,1018
07-04-2020,Manipur,2
07-04-2020,Madhya Pradesh,290
07-04-2020,Mizoram,1
07-04-2020,Nagaland,0
07-04-2020,Odisha,42
07-04-2020,Punjab,99
07-04-2020,Puducherry,5
07-04-2020,Rajasthan,343
07-04-2020,Telangana,404
07-04-2020,Tamil Nadu,690
07-04-2020,Tripura,1
07-04-2020,India,5350
07-04-2020,Uttar Pradesh,332
07-04-2020,Uttarakhand,31
07-04-2020,West Bengal,91
08-04-2020,Andaman and Nicobar Islands,11
08-04-2020,Andhra Pradesh,348
08-04-2020,Arunachal Pradesh,1
08-04-2020,Assam,28
08-04-2020,Bihar,39
08-04-2020,Chandigarh,18
08-04-2020,Chhattisgarh,10
08-04-2020,Delhi,669
08-04-2020,Goa,7
08-04-2020,Gujarat,186
08-04-2020,Himachal Pradesh,27
08-04-2020,Haryana,167
08-04-2020,Jharkhand,4
08-04-2020,Jammu and Kashmir,158
08-04-2020,Karnataka,181
08-04-2020,Kerala,345
08-04-2020,Ladakh,14
08-04-2020,Maharashtra,1135
08-04-2020,Manipur,2
08-04-2020,Madhya Pradesh,341
08-04-2020,Mizoram,1
08-04-2020,Nagaland,0
08-04-2020,Odisha,42
08-04-2020,Punjab,106
08-04-2020,Puducherry,5
08-04-2020,Rajasthan,383
08-04-2020,Telangana,453
08-04-2020,Tamil Nadu,738
08-04-2020,Tripura,1
08-04-2020,India,5915
08-04-2020,Uttar Pradesh,361
08-04-2020,Uttarakhand,35
08-04-2020,West Bengal,99
09-04-2020,Andaman and Nicobar Islands,11
09-04-2020,Andhra Pradesh,363
09-04-2020,Arunachal Pradesh,1
09-04-2020,Assam,29
09-04-2020,Bihar,58
09-04-2020,Chandigarh,18
09-04-2020,Chhattisgarh,18
09-04-2020,Delhi,720
09-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
09-04-2020,Goa,7
09-04-2020,Gujarat,262
09-04-2020,Himachal Pradesh,28
09-04-2020,Haryana,170
09-04-2020,Jharkhand,13
09-04-2020,Jammu and Kashmir,184
09-04-2020,Karnataka,197
09-04-2020,Kerala,357
09-04-2020,Ladakh,14
09-04-2020,Maharashtra,1364
09-04-2020,Manipur,2
09-04-2020,Madhya Pradesh,411
09-04-2020,Mizoram,1
09-04-2020,Nagaland,0
09-04-2020,Odisha,48
09-04-2020,Punjab,130
09-04-2020,Puducherry,5
09-04-2020,Rajasthan,463
09-04-2020,Telangana,471
09-04-2020,Tamil Nadu,834
09-04-2020,Tripura,1
09-04-2020,India,6728
09-04-2020,Uttar Pradesh,410
09-04-2020,Uttarakhand,35
09-04-2020,West Bengal,103
10-04-2020,Andaman and Nicobar Islands,11
10-04-2020,Andhra Pradesh,381
10-04-2020,Arunachal Pradesh,1
10-04-2020,Assam,29
10-04-2020,Bihar,60
10-04-2020,Chandigarh,19
10-04-2020,Chhattisgarh,18
10-04-2020,Delhi,903
10-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
10-04-2020,Goa,7
10-04-2020,Gujarat,378
10-04-2020,Himachal Pradesh,28
10-04-2020,Haryana,176
10-04-2020,Jharkhand,14
10-04-2020,Jammu and Kashmir,207
10-04-2020,Karnataka,207
10-04-2020,Kerala,364
10-04-2020,Ladakh,15
10-04-2020,Maharashtra,1574
10-04-2020,Manipur,2
10-04-2020,Madhya Pradesh,451
10-04-2020,Mizoram,1
10-04-2020,Nagaland,0
10-04-2020,Odisha,50
10-04-2020,Punjab,151
10-04-2020,Puducherry,7
10-04-2020,Rajasthan,561
10-04-2020,Telangana,487
10-04-2020,Tamil Nadu,911
10-04-2020,Tripura,2
10-04-2020,India,7599
10-04-2020,Uttar Pradesh,433
10-04-2020,Uttarakhand,35
10-04-2020,West Bengal,116
11-04-2020,Andaman and Nicobar Islands,11
11-04-2020,Andhra Pradesh,405
11-04-2020,Arunachal Pradesh,1
11-04-2020,Assam,29
11-04-2020,Bihar,64
11-04-2020,Chandigarh,19
11-04-2020,Chhattisgarh,25
11-04-2020,Delhi,1069
11-04-2020,Dadra and Nagar Haveli and Daman and Diu,0
11-04-2020,Goa,7
11-04-2020,Gujarat,468
11-04-2020,Himachal Pradesh,32
11-04-2020,Haryana,179
11-04-2020,Jharkhand,17
